user_address,ui_pay_amount,P,LV aidrop,LV total,player total 0.04%,revenues,,,,,,,,,,,,,
0x609D03a719A5fa85eA62Ecdb90A4940Be4781B7B,100,0.0007%,2,,,,,,,,,,,,,,,,
0x60b897547c4aA76a7116bFA3F1E639df536073B7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x610dC74040701c71FA6A84bC51f57ff2216F2f20,100,0.0007%,2,,,,,,,,,,,,,,,,
0x61774b321A13ceBd0763C5d01B11D12cDd1BC39b,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6182e8716D75839666Db4660b8389B647cE0D351,100,0.0007%,2,,,,,,,,,,,,,,,,
0x627485d1742378F10F521433Ea39B4FC8fCcd24B,100,0.0007%,2,,,,,,,,,,,,,,,,
0x62e9FC93812bF765d13e90EBab48E1AE0D77e814,100,0.0007%,2,,,,,,,,,,,,,,,,
0x632B8BF04d82d3bc206a239e1086C2f745de5452,100,0.0007%,2,,,,,,,,,,,,,,,,
0x635A55777369D7600478584947BD8C5A418A87E4,100,0.0007%,2,,,,,,,,,,,,,,,,
0x63724E506e7cBB2bFADc9626F183Bd7C784174AE,100,0.0007%,2,,,,,,,,,,,,,,,,
0x64a22FAD94a053716575f7dE9409Acbd0BC8D54f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x64a991cd131e19Bc2E12ae1C1b269864e55908fd,100,0.0007%,2,,,,,,,,,,,,,,,,
0x650f19A425949f793BC1D701e3A67286F06AdE5d,100,0.0007%,2,,,,,,,,,,,,,,,,
0x66518476a70E8931324c4B826EdCD8D0974B82eF,100,0.0007%,2,,,,,,,,,,,,,,,,
0x66A080cfdB8E029D38cf144E90f2AD0A51687b3f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x66a0e449d272B08619282Fda7a7123FCDf3c7D03,100,0.0007%,2,,,,,,,,,,,,,,,,
0x67677ABb059A48309adAF91b5714517B1D318F3f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6780f25edb250Bda175f69ebE756177fc4F43BFC,100,0.0007%,2,,,,,,,,,,,,,,,,
0x67D64A2AAe192bBce40E1b44E7bfc13d3823C458,100,0.0007%,2,,,,,,,,,,,,,,,,
0x68482e4230EE3c55CA699dB46e5aF5aB8da156e3,100,0.0007%,2,,,,,,,,,,,,,,,,
0x68aF13E05fFCe8C3A4746fDe416D7d5002a6C609,100,0.0007%,2,,,,,,,,,,,,,,,,
0x68BEC61b04b43266e664C39505F7a4610f47f2C6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6906d851FeCC1a0aa8b62D1F92a14013DEbA0591,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6993972f50E11c4d443AEc5Cfdbab265caE8E9d4,100,0.0007%,2,,,,,,,,,,,,,,,,
0x699904b197A700c20551BC4ec139Db61af823Fc6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x69A362BAa285bDa309ADc76DFaC7C95302367fC3,100,0.0007%,2,,,,,,,,,,,,,,,,
0x69b5Bb96FB08896d2FeAbed349DBDDCD1F96d705,100,0.0007%,2,,,,,,,,,,,,,,,,
0x69C9CDF5F381983793a1ddAf5F4728Ca20eF3fdA,100,0.0007%,2,,,,,,,,,,,,,,,,
0x69cC3448A159d55C63f940522fcc8eca4e671011,100,0.0007%,2,,,,,,,,,,,,,,,,
0x69cFda9b1BD88031937C3869bbf800AeF542332D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6a35b0DD9B749C5332dC17872082AC9E53A187e4,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6A525b853925ed043FF5A9AE5bB121F0A5A26343,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6a8DDE96C8EAa4Ad419c3a27608056220AB76439,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6Aa6621501a03E12959af54663E29284c35Ea250,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6B0E0b538fb2708eE741C1A4b80D737e17deDF82,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6B5d1B78960ac87eE8A17220173b050A3Af65C7D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6b684Bfe41aE77784a212AbE78d36E03AF6A0Ba5,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6b990673242790705ccc27AA9a70664fD26992a7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6BE15e905A88dc5ECe05D83973186f42eadF835a,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6bFb1a902BA9f837E723390417cd0A0A5637B727,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6c8E16920506E08fcA21009dfb4150c47f8ef7F6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6C988cE663b7613368Bd318a316cBa676e211f83,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6d08C57DAB3Da07Ee2702A0e50698Ac8F96b218A,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6d42Ac047CcCBF33AB81008f710cD0A68D764870,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6D69CdF8Adb1d2Ac6B7F3b7796165921Be2eED94,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6E36A7328BAE4a285A7B0DCefe0b5687c2Ee74fc,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6E746066b1F6B419f6C4789B25ab5117eDb897C2,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6ea06E6481eb0dD0d34a083742d9FCF1460007fc,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6Eb93504121B0f34AeC33460Ba6D752c070D4445,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6FBAcA78C607367167d6E5fddf120c3E4508C867,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6FBF8C39c642290EA85eF093A4d3171a3d40F653,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6Ff596BC0b59b79aD1C30041D046a526983c3386,100,0.0007%,2,,,,,,,,,,,,,,,,
0x6FF786aB1Fb3f4F14034233BCa972E3b1bc1ac68,100,0.0007%,2,,,,,,,,,,,,,,,,
0x701c15A7ee46497E322f6C65795d22A97A5331AB,100,0.0007%,2,,,,,,,,,,,,,,,,
0x729BC1Bd0e6720ecdbF4f1e4126d7A68dde4611d,100,0.0007%,2,,,,,,,,,,,,,,,,
0x72cC1BD420C482078b87210F305f3655E347dba1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x72D3a5C3275a9A9762Bd55FD8fC5093774c73383,100,0.0007%,2,,,,,,,,,,,,,,,,
0x73057a26D142133FB45D1AF992663A891Dfb7ab5,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7345ee2a3B6b859Dd78990E46BD5Cd21726b1f5F,100,0.0007%,2,,,,,,,,,,,,,,,,
0x73b85BE605581c9E2D817e3D42e25f04D498f720,100,0.0007%,2,,,,,,,,,,,,,,,,
0x742fC0d643f1A53E3A20fdB01beE465eE7E9C67F,100,0.0007%,2,,,,,,,,,,,,,,,,
0x743c58d6A35D011afF90B02eEF2044e6815b4F8B,100,0.0007%,2,,,,,,,,,,,,,,,,
0x74626f3ed1Ed6dC1ab992FB15ed0e06dc73Cb51a,100,0.0007%,2,,,,,,,,,,,,,,,,
0x758e5aa6cbA80bd9f9f1d7D23B17d579637AD74d,100,0.0007%,2,,,,,,,,,,,,,,,,
0x75Ac015b27168dd9c5b07da068E86a97e380E782,100,0.0007%,2,,,,,,,,,,,,,,,,
0x75cF88bda73B9b81Eca1d3A25663a00f6711c883,100,0.0007%,2,,,,,,,,,,,,,,,,
0x75E7C2927eA619A8F9d054FEA55DdA057EdEE25C,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7609Ee89DCe7858F487B2062a45057558f11C1C6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x762A9B4BFcf35008855f2aDE9Ee664499d9771ab,100,0.0007%,2,,,,,,,,,,,,,,,,
0x76788fEaa95C55F6f41b2Fca714f25fe52e0B672,100,0.0007%,2,,,,,,,,,,,,,,,,
0x76B5050e0aa9F26f2Cc0D623f8E2AFFa14eE6a1B,100,0.0007%,2,,,,,,,,,,,,,,,,
0x76e532F82DCF94548Ed152b833A20E951E35D0BB,100,0.0007%,2,,,,,,,,,,,,,,,,
0x77D07FE484A9b0E51C994131C107aE8fa8991485,100,0.0007%,2,,,,,,,,,,,,,,,,
0x78Ef2bb1f53E042F8C6672152cdDe12D05550dbD,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7a073bFD2840e32885AB679B203cebE673839BBb,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7A0b19ff02b70008F638Edd4FD29cf10134970A6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7A1DC6a1F2248b038fB2185fE511fa210DCA2a18,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7A55452E9C99466630cA97262e2dF26f46Bb0e66,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7A749c38f16388085E3e2356D7A074f18117d780,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7A8d3AfD3DcA17A732D6C38f4F6052c1ae3411C9,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7Ac712547056A3559910f77A044bc3e278627fCE,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7B19ca3C9C8d865F7659F3D486a1D47b9BA6f0DE,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7B3F3EE9E99692cbe64DCeb523a9b19e33b48948,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7b7ea23E3a8e7b9F1fdAB59922bA5d8F7016a283,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7bcA826064ff08362EF6cf610E9fd0841D5aFb4D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7c05896C9892C590B252DE344fdF848b152fE483,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7C19D4e07D385725E2af291FbAAc91A80C9E84E7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7C4C29376185B831B31a5eDca2fB852C935c2eAd,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7C5a2aA5047CB7b2Fdb758415dB2bB9B393077D1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7c94278BA1BDD45e466C71312a72f06cA535aa9f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7d44853686eF322AdF9c3c0677CA8a62BB082093,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7e0D020E4039442cdB69F1ACD26eebC6Ffd36bfb,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7e5f1A8a3E58d16F5BC4E51d5513663565f1bb1B,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7f743f51B28a4A35626ca8f85a0424d79a5A7015,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7F7507D46EF7f69C8Bf6779A20EE2B58ad0C3BC7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7F83e575dA53177b8dAb75D1eF4dB25e868f1E4C,100,0.0007%,2,,,,,,,,,,,,,,,,
0x7f86FAC56E97bfc1B4212651EE3aA9C6f1aDe1cf,100,0.0007%,2,,,,,,,,,,,,,,,,
0x80aFd816c3911a2671C25cd1B949DCe57241c860,100,0.0007%,2,,,,,,,,,,,,,,,,
0x80Ebb33AE59D87db31a6D1B016925BDb81Ff3C4D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x81320f03871Dd344d2C787e61Ea69C71a9c00F35,100,0.0007%,2,,,,,,,,,,,,,,,,
0x819d31F5896301357c70f41536636133d8EBcFF7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x81c6A442bFB0EcCd4cE1725814eF0127A7fEeDB7,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8261220f93A7DA3ae4a6172845957c02547b5Ff1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x827ABa6b88c79ba7dE3fBfaC417D264eeA8Cf060,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8381683e5a9B0261AC57A146aaB3eab9611f425a,100,0.0007%,2,,,,,,,,,,,,,,,,
0x83d222F6CE7e37311E62EbB61CaA3992c472BE3e,100,0.0007%,2,,,,,,,,,,,,,,,,
0x840DD3a83e3230382C90F92819b235f98cB236AF,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8430fcad4e764456A7Bb912DB7e4260D606388A1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x844B7879104C06893B2201305d061d2C7d64d096,100,0.0007%,2,,,,,,,,,,,,,,,,
0x84b4bE7d0f711988ED1C8ECE128e181919d5c629,100,0.0007%,2,,,,,,,,,,,,,,,,
0x850142C53B793852c49cd654Deb98D113c10167F,100,0.0007%,2,,,,,,,,,,,,,,,,
0x85C9a50d747B4E3fc52c971ace82959E2Bf2178D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x864969B7ec5a0c7b44398EfC8256416737195a69,100,0.0007%,2,,,,,,,,,,,,,,,,
0x86669289cFcd27ACD17364f25cfE510342Ce5b7F,100,0.0007%,2,,,,,,,,,,,,,,,,
0x86c54730B9a202DFc4B79A8704E0024A7C4a7B64,100,0.0007%,2,,,,,,,,,,,,,,,,
0x874FC12eB80efeE30EFad4886671044Db6259FCa,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8765593E3bc24c19e2b56c26151BaC6089D353a9,100,0.0007%,2,,,,,,,,,,,,,,,,
0x877Dc4f01004689Abeea72bCf85118aA3Fb9f0e1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8791086F73595AA1e3a7590E7cE925F4F1608fE2,100,0.0007%,2,,,,,,,,,,,,,,,,
0x87a5314c6907c8753E3736c047107F36a443E246,100,0.0007%,2,,,,,,,,,,,,,,,,
0x87eAfBce6dc26708C9aEc2AD0F75938ECa4Cbc01,100,0.0007%,2,,,,,,,,,,,,,,,,
0x88096E0d2E86A2767fC61c8db73d3C831A9E0f70,100,0.0007%,2,,,,,,,,,,,,,,,,
0x890C977B38524dFF35636a4e63D3B6A98d846Ae0,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8A56E133bc0a8b58A717772249f0EBf4eec15381,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8A747e44733026924a6e310c264B0641fF45A8D1,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8a91caeb70Eb3250051c47259cbd0d343e1BCfD5,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8b0278Ed58Ef9fdB4A8b0541e4A74a943417054f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8B4e51F02db6D6A344540CFE100dCe30dF0Cb7c2,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8b5749AA4ddfEc097bD10E9C7518e29c1Aa7BFd3,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8B6C92dCa65264469e3C49c2BF7D954EB5b6E86f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8BD2372A61b966Ad02ba7388ed988722B65EcCca,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8c40586AbabA0441C58F5AA2eb388dc8336fcC89,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8D544cFbFf2e2A6Cbd4eB4057cDB93549752085E,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8D7e8a95F9dCd51ef633672754aEd4eDfa66758e,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8e02625a1e1F2C1af6E65FEb9513f3EA755e5A7A,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8E50f05eDc22c223D756Fa03E107319bF933b185,100,0.0007%,2,,,,,,,,,,,,,,,,
0x8E82484459d9c7cE29117687faEeE8538e015c7A,100,0.0007%,2,,,,,,,,,,,,,,,,
0x900cd29B51C53DcE76530a2480bD7fB11a7Bb449,100,0.0007%,2,,,,,,,,,,,,,,,,
0x90Bd88256B02Ba3e3515Ed1e563B574c57c2aC7c,100,0.0007%,2,,,,,,,,,,,,,,,,
0x90cb3cE1eC7df331606653b94157142037e06912,100,0.0007%,2,,,,,,,,,,,,,,,,
0x90F21A2A19Fc8dB1c5b16344Aa77Ed83E95ed668,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9151C3Ab8D5Ad36d3b4c393a9ccBFA5b980f2154,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9168a80AF210c511e4BE5b32d7de75124D0a4996,100,0.0007%,2,,,,,,,,,,,,,,,,
0x93414806C08D5D22399Fe9A64a65b8764D1dBB80,100,0.0007%,2,,,,,,,,,,,,,,,,
0x93f33d9d019D218831251e398aBf4d059b2a0ddF,100,0.0007%,2,,,,,,,,,,,,,,,,
0x943CA4653b908CCce071636e1925006C6348E094,100,0.0007%,2,,,,,,,,,,,,,,,,
0x95a92CF1a4ab50aA4A6d0C94C49056c528F9735C,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9655D597D9ba12605606dC1e01A80b73D4Ba72a9,100,0.0007%,2,,,,,,,,,,,,,,,,
0x96a33696F3eAb18785cd87606066b1146f58f388,100,0.0007%,2,,,,,,,,,,,,,,,,
0x971d4A5c4857DDFaCbb9c253410ede7604d44A11,100,0.0007%,2,,,,,,,,,,,,,,,,
0x98FD9aa3C37c32261617e09793fB715B77081799,100,0.0007%,2,,,,,,,,,,,,,,,,
0x998E00FDDaa885024aa39Ecb378c10B05E895f6d,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9a03f9d0bDE630c26ad22e61eFd42B4A50DdcA01,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9A1B3423383E98EfBd092Eec519409cD0c337297,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9A36848bF691211bDC583633dE56623bCA66fb6f,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9A54971CC2b59cCDb225C3Cc0d3d5367FC746f82,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9A630d2A1D7f029E638a96dfd9E43D0bF9f208F6,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9a695aC8aF2a19b0636fb46e1d02a07c3D6182C9,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9Ab5D957F447F816b5Aa0440ca33a84cD8212879,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9B352034e33B2e3484643d8E3E9368343cF0F2a2,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9b4DcF8e48D3264418e71c87d368E49a5B445B40,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9B5BbC094Dcb71e2C31B4B2589417384Df754745,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9ba83B9e0fB265880e8DA91eEaB63570AD5F9364,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9bAcAC2b31F0E709752e9fCaFa7caE051236C01A,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9BDb851116329da61f928EdFD054CC7dF86D39Bd,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9C6b5023F5B1b890EEf7f20d8461f9ADeC5b3932,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9cC9226a4dee456b2B8A1A94Aad93225eDFF79d8,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9d58749CE8228681da431550Ef623FE0cD716E2D,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9D5dFb957b851aee653565E00b87edC5d8985632,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9d9915C49364F655c3eFAAB0aF41B027a04b12ef,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9DB5841B01Fa064DA2Efe24bDdEA2A823c9D732F,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9DDF5D9A26CBBA195363e870357DE60dbDa330b2,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9E097809D417E8b0bAaA422a4347ad2AAaC82f34,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9f6f6a344b569F42C976B3C85AD9D06a09dc00A8,100,0.0007%,2,,,,,,,,,,,,,,,,
0x9F799d4f2F0b59601B3FC12D69b9081c2dA128E8,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa04591BF1E246eEDeb17B825cB2d4f0dc1A5B5BB,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA0483C121dC9210ee66484324bD942E87Ad2f203,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA0E5783EEC8727131145E97acAE7EC93a75c1632,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa1A38d65100d23aE2bEc8e925605Bffe282d0d09,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa1Bbf0cee09cc234612849A0143260AB6961A43d,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa1d7d359e7843EcA40f26468c6e78f5e8b4B17aF,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA27dD54865150c74eb2EfC34F34aeB18cfE52802,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa2ec72A8208C2B8Ca1a523f0dc1ED3335911A954,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA49FF018f82733c3bf11efccB3a99ee24BE126C7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA4cC8Cf492f91b19D736e0A40D6f036129ec3bc5,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa553AAADB8B077b69127e717749B16496250aaBd,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA5935a59d45b6F9FDC9009412E8D672F4b6cCac9,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA59E9B3883C592C9833F698d62F39B863Aa782ae,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA657c9292208320cC27Ff2CEE72388E9d7AfAD4A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa69A63A3bBcD785cc8a709bee0cA2c7380ddB381,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa6Fc415e0515e904a8AD41FCAe54Cc70De801988,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa710cb0435A40B722bc0f6230C6A631EdF66DbA1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa7195F8455b8A5d7eEE84890d6FE3D16bc31BE4e,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA73D12034F8d4aC890d3a446b482dd0Fb56f7717,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA75885aAD78cd3c17f8bEE327ACde7113115aa1b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA76e4a70531edd1BBF03eF5B3ef2db15577FD9C3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA77ab890Fbc5A37CA5827CA82093733780EA9d07,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa7F58f5B625B4e1fDa88CCaE629Fb8554A4c9FF1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA8145951Cb391718380A2aD6B84f72AdC52AB6D6,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa832B1131C0772344544A75Be21F78332D394dF9,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA8c573c3C504f62c6A5D8479b78e14618054d2A0,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa8dBE067B9f9DA44dE6add02be21F257e85427C5,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa95044DF056aC16E4c3b81A49D317d7C9B9B4819,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa9d967479F8b7cf5C6B8b97B740585F40624d774,100,0.0007%,2,,,,,,,,,,,,,,,,
0xA9d9A4bb58a0b7D0238d7E0aF61b084d1eaB07bC,100,0.0007%,2,,,,,,,,,,,,,,,,
0xa9Eb238605da3EB472BF887521E8b34d87Eb0B2F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAa2f597552dc6350195995f4845B882f81D4122f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAB6432e4730760bA08E22E51cBbC891b977c2B02,100,0.0007%,2,,,,,,,,,,,,,,,,
0xABfb81B5b61F862e400817826820148B03056AD8,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAC28ca43e1B80707d385335197c7A8eAEb5200df,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAcAd704fB411e7E78b0555C9855cf3466D4dDA15,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAE3C7D65D3d06F04eC45D13Fa9f7514860d0712B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xaE86217ee1239e053338826F6cf758D95781A610,100,0.0007%,2,,,,,,,,,,,,,,,,
0xaE9E0106D06b02179CC805fBFe672D067DED2578,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAf31B81764B0AB7ECDcB188fc56E3bc626767613,100,0.0007%,2,,,,,,,,,,,,,,,,
0xAf678E2f603E8C3eE47EC39bF170f6ef839F0F58,100,0.0007%,2,,,,,,,,,,,,,,,,
0xafF20Fc2506Ca7fbc6C0F24CBf5ceB727673396f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB00A8adE603D277dF1d0059c8dAa2Be6174Df65f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB0482029eF1f5fa740fAEc836aA62Fcb3E9bf1D2,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB08D871793B4DB826AEF623C19570cAD6b8e1343,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb0AD0756C00A7ccBB1edb86eB69971591353b888,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB131A71c026C8DB61e607791eff7C84792F2B304,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB17231B64C1cB5935Df15A33D4A13A019e063735,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB23326ddF67F6CdA92AB78132eE50F04311Dc78b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB2C2CeA94AE756611abB04f891E2B5117Fa2ffd3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB2edb144A5ab00f8C6EBc0CEb67f778199A3eDAC,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb30e2fBcfc78eD6dd67B8b15AD7d150809087805,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb328D53E976f074E7D214b44E2C33659Bb9ca9D6,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB3FAe7Ce2c50cb6cAe37b49eC6AFE258BA1300B4,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB45aC13Dab1BF542B7b5e981926345bd9568Bc98,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB4c1944f421F06CECfbA763fB2ACd4387DCb1905,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB502fD5c9c91B03E351e4be86C35ac6876dD424e,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB51Bf1644f9EDCb84fAc555c4894391F1fcA0d28,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb5A441C25d4177249d3311C78544e4723DD27F23,100,0.0007%,2,,,,,,,,,,,,,,,,
0xB5FC0A5194a787be97f7aA0f8a0214e48e978E54,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb6f805432cf42A8162464E86cB3db4016949a906,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb6FC04F542c200bd3325280FC11AAffFeD6A1882,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb8EC5927246abe8e37e342Ca597B48aB25ee6Dd1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xb90c0e83f27D34fD838682da1fE7Ea0c00bfa251,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBa390a7Db70F11e51DF11A392be730882E0Fdf62,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBa75D70E3BB523f217cdb58Ced222639c383Fc1f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBAE06EFBebb0511c1E06d8D907185f28E9b63392,100,0.0007%,2,,,,,,,,,,,,,,,,
0xbB3FD19863F10B0F528170e7F1c5391a989EE064,100,0.0007%,2,,,,,,,,,,,,,,,,
0xbc2EFA9dc85d3D318934e863CF231Eb4C0566661,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBCa2cD8e889239cC441C8CD855D23726D17F5B55,100,0.0007%,2,,,,,,,,,,,,,,,,
0xbD0FdA31473461b21CB7d723e70B3b5C1C9cb251,100,0.0007%,2,,,,,,,,,,,,,,,,
